executionTime,wakeUpLatency,interfered
412708,-283801,0
447916,-306874,0
449531,-306249,0
449428,-302552,0
451927,-306666,0
467917,-299583,0
538437,-391197,0
447917,-302864,0
253646,6562,1
444584,-300104,0
468854,-323384,0
508750,-360468,0
780000,-628228,0
446719,-302604,0
445573,-298697,0
466094,-321405,0
445104,-301405,0
451406,-303592,0
441562,-297811,0
452552,-304478,0
442187,-301197,0
671562,-306717,0
457292,-308437,0
574896,9576562,0
472032,-318437,0
446562,-299686,0
467135,-299686,0
521406,-375676,0
473021,-324582,0
430520,-299686,0
452813,-307655,0
451979,-307239,0
449479,-307030,0
460104,-318072,0
255625,6406,0
437240,-294999,0
580885,-433176,0
507604,-357864,0
396459,-264374,0
447865,-301666,0
446979,-307968,0
456979,-309426,0
453125,9693229,0
735677,-586613,0
452084,-309739,0
455312,-308280,0
450469,-306770,0
610677,-271197,0
589271,-433749,1
477032,-325312,1
390834,-263020,0
449375,-307342,0
466250,-324270,0
451354,-306561,0
467917,-321197,0
552604,-411249,0
478333,-324687,1
445417,-299634,0
451875,-306666,0
452656,-309166,0
269062,4948,0
394480,-265833,0
452708,-304374,0
516354,-385989,0
453021,-305208,0
446875,-304999,0
442031,-300259,0
447969,-302291,0
780105,-623697,0
480834,-328801,1
450104,-302291,0
396198,-268072,0
450208,-303801,0
441198,-297968,1
291771,10156,1
459063,-317291,0
455625,-312134,0
449792,-301978,0
448177,-302655,0
398542,-268176,0
452708,-306978,0
563646,-427447,0
456979,-324947,1
444115,-300051,0
446511,-302030,0
467135,-320572,0
450052,-304790,0
256303,5260,0
516823,-375728,0
455260,-309166,0
392135,-263905,0
464479,-322551,0
447240,-299166,0
447552,-305520,0
572448,-426770,0
483489,-327655,1
453958,-305988,0
449740,-303124,0
393646,-263384,0
452500,-305884,0
442604,-302655,0
285625,12917,1
447969,-300937,0
448958,-302082,0
446771,-299270,0
446615,-299947,0
449739,-304582,0
842240,-666822,0
481823,-331770,1
391354,-263124,0
447708,-304010,0
532083,-384790,0
456875,-307082,0
452813,-307968,0
252604,5417,0
442396,-299322,0
454167,-308228,0
453281,-306613,0
395938,-267134,0
468437,-321718,0
563386,-417239,0
472396,-321822,0
414687,-286144,0
445781,-301405,0
471823,-325884,0
455052,-308541,0
450625,-305103,0
531250,-383905,0
308750,6094,1
449323,-304166,0
451666,-303384,0
454375,-306926,0
456042,-309010,0
489843,-347655,0
833489,-679061,0
450573,-299530,0
445364,-298592,0
468906,-310572,0
451250,-308749,0
446823,-300988,0
407135,-268957,0
242968,5105,0
435469,-295936,0
456718,-310415,0
469739,-323749,0
447396,-298853,0
575937,-427968,0
477344,-326926,0
445885,-302290,0
407969,-278072,0
452448,-305207,0
443229,-299895,0
448802,-300676,0
473593,-306613,0
468803,-323854,0
285052,14375,0
390573,-261509,0
463230,-312760,0
529740,-379947,0
498281,-353020,0
421875,-286302,0
442708,-299791,0
457917,-303541,0
454219,-309218,0
581094,-432708,0
474896,-323801,1
453750,-306614,0
456718,-305780,0
868959,-539374,0
454010,-307447,0
398958,-269270,0
448438,-304166,0
448125,-302499,1
470052,-320572,0
447760,-302082,0
447760,-303957,0
607032,-458177,0
478073,-325624,1
393437,-263957,0
452447,-308749,0
446250,-304791,0
254375,7083,0
568646,-414270,0
460104,-312134,0
442604,-300884,0
454271,-306093,0
489375,-344009,0
460625,-303071,0
453541,-306874,0
577031,-430832,0
473229,-322395,1
395885,-265572,0
470209,-323437,0
446927,-303488,0
676406,-301926,0
453646,-305676,0
806303,-649791,0
449688,-305937,0
452969,-307291,0
391302,-262343,0
450364,-306874,0
570208,-424166,0
477031,-324218,0
423802,-292343,0
470313,-302968,0
447188,-299635,0
442500,-299322,0
254635,5469,0
447344,-302864,0
444114,-296769,0
466250,9664532,0
464948,-316301,0
448385,-303905,0
450417,-305259,0
570521,-422030,0
478593,-325311,0
458282,-311354,0
451510,-303384,0
457031,-305780,0
443386,-301562,0
451354,-305260,0
278281,6198,1
436041,-294686,0
397761,-267551,0
737604,-583072,0
445156,-298905,0
450521,-302238,1
531146,-351926,0
585052,-430312,1
453490,-302968,0
