executionTime,wakeUpLatency,interfered
14579010,-40728,0
57552,4538281,0
31771,14166,1
811355,9347552,0
14544062,-21717,0
55990,4522344,0
16041,8177,1
11094,5416,0
456927,-310051,0
14661823,-9113,0
48906,-5347290,0
12344,14062,1
460469,-314999,0
14826302,-26770,0
73333,4799531,0
20885,15261,1
10677,6562,1
463802,-334166,0
15027605,-14635,0
54479,-4987030,0
12969,8750,1
575312,-429009,0
23187292,-25260,0
57969,3162031,0
13593,12292,1
505104,-354791,0
13171407,-11145,0
55937,3160261,0
17761,7447,1
463073,-316249,0
14400052,-28489,0
58594,-5628437,0
11667,14531,1
10156,5469,0
530365,-386562,0
14047708,-30624,0
57500,4017083,0
33073,14219,1
460416,-314582,0
14091355,-34270,0
56562,-5942915,0
15261,7760,1
9792,5937,0
452188,-319374,0
14835469,-27238,0
56562,4808230,0
13125,14115,1
778854,-622239,0
13485104,-20572,0
316511,-6535468,0
12240,12708,1
18750,8489,0
403698,-274686,1
14177135,-28801,0
56875,4148333,0
13073,13020,1
459323,-317186,0
14141666,-26092,0
48282,-5884426,0
11927,13333,1
10521,5416,0
563177,-413905,0
15417552,-26145,0
56979,5391406,0
16928,8541,1
404688,-275884,0
13493229,-28332,0
55573,-6535103,0
16354,6250,1
10208,4896,0
456562,-309113,0
13731302,-28749,0
56927,3702552,0
28438,11875,1
13177,5521,0
564739,-416874,1
23092136,-11145,0
61250,-6919009,0
592135,-439791,1
15024688,-26406,0
56719,4998281,0
13438,14687,1
10104,5469,0
404427,-273488,0
13386823,-26874,0
75781,-6640051,0
23646,16250,1
443229,-296093,1
14037344,-30416,0
52344,4006927,0
13437,8542,1
11719,5313,0
460208,-312551,0
12934375,-7447,0
53906,2926927,0
11719,13698,1
781459,-627239,0
14471718,-26457,0
79115,-5554739,0
14219,9739,1
10521,5208,0
454531,-313489,0
13483282,-30989,0
56666,3452292,0
13646,11667,1
685886,-315155,0
12902604,-24842,0
57239,-7122238,0
13385,14167,1
10417,5521,0
560937,-404478,0
13900052,-28124,0
49531,3871927,0
18385,8073,1
9896,5312,0
456198,-315416,0
13093125,-23280,0
55417,-6930155,0
12917,13906,1
463646,-317707,0
13260312,-25468,0
53750,3234843,0
42344,16458,1
11667,5573,1
526250,-385155,0
13076562,-30936,0
55938,3045625,0
12500,14323,1
577032,-431406,0
23264635,-13176,0
60833,-6748541,0
13229,7188,1
485052,-334842,0
12844010,-28176,0
73750,2815833,0
15625,9010,1
10730,5260,0
461771,-315729,0
13679740,-6458,0
56458,3673281,0
20365,6823,1
460053,-314166,0
13028541,-27446,0
52761,-6998905,0
11719,13906,1
10364,5365,0
816875,-651821,0
12933072,-23332,0
56563,2909739,0
15104,7031,1
10260,5209,0
403854,-273593,0
14655990,-26510,0
56250,-5370520,0
11927,12917,1
463490,-315936,0
13202552,-26457,0
47968,3176094,0
37031,8178,1
11615,5416,1
531146,-384322,0
13224844,-11770,0
301979,3213073,0
13490,14323,1
452969,9692135,0
13181094,-27186,0
54531,3153907,0
13542,14271,1
11041,5521,0
457500,-308489,0
13333438,-23124,0
78073,3310313,0
16667,7344,1
464167,-313749,0
13306406,-24999,0
56719,-6718593,0
14166,14115,1
10416,5573,0
537969,-392186,0
13424479,-25467,0
47187,3399011,0
13542,12187,1
10573,5521,0
602656,-457499,0
23175157,-7031,0
54062,3168125,0
486771,-336354,1
11671979,-27187,0
54792,-8355208,0
12917,14010,1
11719,5573,0
462553,-314322,0
12652083,-21457,0
54635,2630625,0
11042,23750,1
50572,5886,1
454687,-315363,1
13321354,-7083,0
56771,3314270,0
13646,13542,1
695313,-560885,0
12819167,-26093,0
58020,-7206926,0
10625,24635,1
11146,5625,1
451198,-308540,0
14179948,-28124,0
78333,4151823,0
11562,12761,1
10781,5573,0
456198,-314791,0
12744219,-27604,0
49167,-7283385,0
12135,14479,1
460573,-314583,0
12299688,-34322,0
48229,2265365,0
16614,6459,1
10521,5313,0
760469,-392656,0
12657604,-24478,0
57761,2633125,0
13125,13802,1
10625,5520,0
454636,-311666,0
12373021,-26040,0
55468,2346980,0
14479,13542,1
456667,-309426,0
12015625,-22968,0
57865,1992656,0
20052,7604,1
22500,5104,0
406563,-274947,0
12065364,-29166,0
53073,2036197,0
12604,11823,1
10156,5469,0
577969,-434791,0
23237604,-4790,0
48489,3232813,0
566615,-414791,1
11037448,-25832,0
54531,-8988384,0
32708,13229,1
10885,5417,0
442083,-299165,0
11784115,-26405,0
57135,1757709,0
13437,13594,1
10209,5260,0
452031,-304062,0
12140313,-26458,0
53177,2113854,0
14948,7187,1
9844,5781,0
472083,-327759,0
12415885,-15832,0
46667,2400052,0
13073,13958,1
781667,-629426,0
13786094,-25051,0
49114,-6238957,0
20677,15573,1
10833,5573,1
452343,-308436,0
11974636,-27812,0
54062,1946823,0
30989,13125,1
11094,5521,0
456042,-308906,0
12213333,-18697,0
55105,2194635,0
12448,14635,1
455677,-308489,0
12398438,-24218,0
55156,-7625780,0
16198,7239,1
249583,5573,0
391615,-264687,0
12102813,-27707,0
76562,2075105,0
