executionTime,wakeUpLatency,interfered
451510,-304686,0
451823,-309165,0
456406,-312134,0
541511,-396978,1
453437,-307499,0
258386,13541,1
455000,-309843,0
461250,-312655,0
540052,-393384,0
705729,-569791,0
442240,-293332,1
449948,-308801,0
458855,-310624,0
458750,-312864,0
542343,-388436,0
475312,-328228,0
456719,-307656,0
471042,-317864,0
537709,-389479,0
278542,1803073,0
389791,-262759,0
454010,-309322,0
579427,-435676,0
500937,-353072,1
474011,-331093,0
772344,-615155,0
452031,-306978,0
439479,-298332,0
465416,-319322,0
526510,-378384,0
451563,-305781,0
454115,-308489,0
691146,-313385,0
452917,-306718,1
575782,-431406,0
529948,-381770,0
405312,-274218,0
458125,-309374,0
452604,-305259,0
749792,-595728,0
461615,-312603,0
450625,-306145,0
457500,-309843,0
417708,-289686,0
523802,-378072,0
258855,12812,1
447813,-306249,0
583438,-437031,0
486459,-332708,0
458073,-311301,0
531198,-384843,1
487396,-307864,0
448490,-301405,0
459271,-312759,0
767812,-613436,0
458229,-312968,1
461927,-311770,0
473906,-332967,0
522604,-376978,0
298698,-7575832,0
506771,-364062,0
589583,-437343,0
400573,-268749,0
401875,9729323,0
455833,-308280,0
522812,-378124,1
459271,-309531,0
452031,-309009,0
476979,-328436,1
474584,-326770,0
745677,-590364,0
